game_id,tournament_slug,stage,round_number,packet_checksum,question_id,attempt_index,team_id,player_id,result,is_end,location_kind,word_index,option_index,token
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,36,0,team__where_is_the_goal_keeper,,correct,1,end,,,BONUS
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,37,0,team__where_is_the_goal_keeper,player__saahil_dugar,incorrect,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,37,1,team__university_of_alabama_birmingham,player__advik_sharma,incorrect,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,39,0,team__where_is_the_goal_keeper,player__daniel_lu,correct,0,question,68,,larger
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,40,0,team__where_is_the_goal_keeper,,correct,1,end,,,BONUS
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,41,0,team__where_is_the_goal_keeper,player__saahil_dugar,correct,0,question,43,,mass?
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,42,0,team__where_is_the_goal_keeper,,incorrect,1,end,,,BONUS
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,43,0,team__where_is_the_goal_keeper,player__daniel_lu,incorrect,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,43,1,team__university_of_alabama_birmingham,player__akhil_batchu,incorrect,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,45,0,team__where_is_the_goal_keeper,player__daniel_lu,incorrect,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,45,1,team__university_of_alabama_birmingham,player__advik_sharma,correct,1,end,,,END
20260222T202510Z_sy25jed,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,46,0,team__university_of_alabama_birmingham,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,1,0,team__mit_team_2,player__sean_fei,incorrect,0,question,9,,when
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,1,1,team__quizbowlers,player__rohan_shelke,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,2,0,team__quizbowlers,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,3,0,team__mit_team_2,player__sean_fei,incorrect,0,question,39,,which
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,3,1,team__quizbowlers,player__swapnil_garg,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,4,0,team__quizbowlers,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,5,0,team__mit_team_2,player__sean_fei,incorrect,0,question,20,,"luminosities,"
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,5,1,team__quizbowlers,player__swapnil_garg,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,6,0,team__quizbowlers,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,7,0,team__mit_team_2,player__gideon_tzafriri,correct,0,option,0,0,Piezoelectricity
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,8,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,9,0,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,10,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,11,0,team__quizbowlers,player__rohan_shelke,correct,0,option,-1,0,W
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,12,0,team__quizbowlers,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,13,0,team__mit_team_2,player__sean_fei,correct,0,question,7,,shape
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,14,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,15,0,team__mit_team_2,player__jonathan_huang,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,15,1,team__quizbowlers,player__swapnil_garg,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,17,0,team__quizbowlers,player__rohan_shelke,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,17,1,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,18,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,19,0,team__mit_team_2,player__sean_fei,correct,0,question,18,,"precipitate,"
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,20,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,21,0,team__mit_team_2,player__jonathan_huang,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,21,1,team__quizbowlers,player__swapnil_garg,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,23,0,team__quizbowlers,player__rohan_shelke,correct,0,option,-1,2,Y
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,24,0,team__quizbowlers,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,25,0,team__mit_team_2,player__sean_fei,incorrect,0,question,14,,rate
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,25,1,team__quizbowlers,player__rohan_shelke,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,26,0,team__quizbowlers,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,27,0,team__mit_team_2,player__jonathan_huang,correct,0,question,8,,what
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,28,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,29,0,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,30,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,31,0,team__mit_team_2,player__jonathan_huang,incorrect,0,option,-1,2,Y
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,31,1,team__quizbowlers,player__shahar_schwartz,incorrect,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,33,0,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,34,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,35,0,team__mit_team_2,player__jonathan_huang,correct,0,question,24,,describes
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,36,0,team__mit_team_2,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,37,0,team__mit_team_2,player__sean_fei,correct,0,question,16,,Triglyceride;
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,38,0,team__mit_team_2,,correct,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,39,0,team__quizbowlers,player__swapnil_garg,incorrect,0,question,68,,larger
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,39,1,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,40,0,team__mit_team_2,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,41,0,team__mit_team_2,player__jonathan_huang,correct,0,question,31,,action
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,42,0,team__mit_team_2,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,43,0,team__mit_team_2,player__jonathan_huang,correct,0,question,20,,this
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,44,0,team__mit_team_2,,incorrect,1,end,,,BONUS
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,45,0,team__mit_team_2,player__jonathan_huang,correct,1,end,,,END
20260222T202740Z_6xgnw6y,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,46,0,team__mit_team_2,,incorrect,1,end,,,BONUS
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,1,0,team__mit_team_1,player__selena_yang,correct,0,question,11,,"molecule,"
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,2,0,team__mit_team_1,,correct,1,end,,,BONUS
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,3,0,team__mit_team_1,player__yunyi_ling,incorrect,0,question,24,,must
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,3,1,team__cmu,player__josh_shi,incorrect,1,end,,,END
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,5,0,team__mit_team_1,player__anurag_sodhi,correct,0,question,17,,sun.
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,6,0,team__mit_team_1,,correct,1,end,,,BONUS
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,7,0,team__mit_team_1,player__yunyi_ling,correct,0,option,0,0,Piezoelectricity
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,8,0,team__mit_team_1,,correct,1,end,,,BONUS
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,9,0,team__mit_team_1,player__yunyi_ling,correct,0,question,22,,of
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,10,0,team__mit_team_1,,correct,1,end,,,BONUS
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,11,0,team__mit_team_1,player__selena_yang,correct,0,question,28,,to?
20260222T203012Z_4ly09hj,stanford-college-plus-science-bowl,double_elim,1,fc08179ada02bafdb20aebca0f506fcf18f7e5c20ee6ff24a49c60f650a82a1a,12,0,team__mit_team_1,,correct,1,end,,,BONUS
